Time,flowKey,Speed
1686695804.9735694,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686695804.9815123,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686695805.0066192,"(4, 1, '00:00:00:00:00:03', 4294967291)",1.4870714181818183
1686695805.010565,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686695805.0671585,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686695805.0709908,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686695805.2161205,"(3, 2, '00:00:00:00:00:01', 2)",2.3039134647887325
1686695805.2247562,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686695808.3921003,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686695808.4032485,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686695808.4078932,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686695808.416645,"(2, 1, '00:00:00:00:00:03', 2)",0.9986113280208164
1686695808.4199004,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686695808.426016,"(2, 2, '00:00:00:00:00:01', 2)",6.033368760501105
1686695808.4310935,"(2, 2, '00:00:00:00:00:01', 2)",0.8918016769346356
1686695808.4361238,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686695808.445277,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686695808.4483132,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686695808.6347814,"(4, 1, '00:00:00:00:00:01', 4294967291)",1.350487975232198
1686695808.6383436,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.17517205648885617
1686695808.6417632,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.18247547207697135
1686695808.648815,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686695808.6522107,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686695808.6573424,"(4, 1, '00:00:00:00:00:03', 4294967291)",2.4673788337625178
1686695808.662609,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.11848101837935718
1686695808.668536,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.10528362749909491
1686695808.6739578,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.1286096144890039
1686695808.6792338,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.1182722082335397
1686695808.6844757,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.1190414671154371
1686695808.6890152,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686695808.6949787,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686695808.7010968,"(4, 2, '00:00:00:00:00:03', 4294967291)",6.9432278776167475
1686695808.70834,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.08615028624094799
1686695808.7135684,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.1193454489740082
