1686719032.3072395,"(3, 2, '00:00:00:00:00:01', 2)",31.4117340732577
1686719032.3122668,"(3, 2, '00:00:00:00:00:01', 2)",4.719835213506593
1686719032.3193915,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719032.3269358,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719032.3350794,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719032.3395803,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719032.3551934,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719032.3593924,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719032.366014,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719032.3706849,"(2, 1, '00:00:00:00:00:03', 2)",204.1618010809087
1686719032.3816159,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719032.3861108,"(2, 2, '00:00:00:00:00:01', 2)",12.226242696946757
1686719032.3963933,"(2, 2, '00:00:00:00:00:01', 2)",2.30760631867928
1686719032.3991544,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719032.404886,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719032.4081094,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719032.412629,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719032.4363356,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.4402597,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.447937,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.4537585,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719032.4588826,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719032.4667656,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.4697928,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.4740431,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.4864836,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719032.492059,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719032.697247,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.4932615333584621
1686719032.704515,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.08585637370423828
1686719032.7076747,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.19748326386478535
1686719032.7137907,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.720211,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.7286413,"(4, 1, '00:00:00:00:00:03', 4294967291)",183.94398163915685
1686719032.7326603,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.15526165367503114
1686719032.739038,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.09784096059813084
1686719032.7475288,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.1405383502121033
1686719032.7529154,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.11584321232240073
1686719032.7568982,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.1566743906614786
1686719032.7621365,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.7702713,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719032.7747555,"(4, 2, '00:00:00:00:00:03', 4294967291)",192.83116277453183
1686719032.779075,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.14446352574929625
1686719032.7858958,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.091483298822049
1686719035.5231712,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.52925,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.535874,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.5423052,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.5492153,"(3, 1, '00:00:00:00:00:03', 2)",186.76591474113854
1686719035.5543127,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719035.5606322,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719035.5666547,"(3, 2, '00:00:00:00:00:01', 2)",69.87149304974271
1686719035.5732365,"(3, 2, '00:00:00:00:00:01', 2)",5.99715885995798
1686719035.5794322,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719035.5845048,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719035.5903504,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719035.5969424,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719035.602987,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719035.609763,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719035.682045,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.6847737,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.690198,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.6966658,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719035.706583,"(2, 1, '00:00:00:00:00:03', 2)",88.78931061651065
1686719035.7119374,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719035.7202888,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719035.725648,"(2, 2, '00:00:00:00:00:01', 2)",28.510992439545056
1686719035.7328005,"(2, 2, '00:00:00:00:00:01', 2)",5.5185855829333335
1686719035.7363522,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719035.7400928,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719035.745823,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719035.75245,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719035.7580943,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719035.7619467,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719036.082891,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.089888,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.0992403,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1067505,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1119382,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1227648,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.1265252,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.1307576,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.1362066,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1414819,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1481304,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1541169,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1601481,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.1686516,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.1731994,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.1784742,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.2428057,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.878860206850235
1686719036.2483244,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.11307062237006955
1686719036.256112,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.08012630712711243
1686719036.25892,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.22223364999575446
1686719036.2616377,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.2668884,"(4, 1, '00:00:00:00:00:03', 4294967291)",76.35514791261286
1686719036.2798686,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.048073135132156566
1686719036.2838752,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.2883172,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.14047800418657075
1686719036.2966619,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.9842969898458067
1686719036.3005269,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.16144875060144345
1686719036.3061676,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.11062368215055582
1686719036.313145,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.08943262245002562
1686719036.3177993,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719036.3252273,"(4, 2, '00:00:00:00:00:03', 4294967291)",180.65280688077186
1686719036.3322556,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.08878339482343363
1686719036.336144,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719036.3400552,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.15953951209996953
1686719038.8370767,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719038.843601,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719038.847501,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719038.8543022,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719038.85825,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719038.866496,"(3, 1, '00:00:00:00:00:03', 2)",41.291253751930654
1686719038.8704345,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719038.8759453,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719038.8794482,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719038.8868601,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719038.8917181,"(3, 2, '00:00:00:00:00:01', 2)",51.23431824860854
1686719038.899532,"(3, 2, '00:00:00:00:00:01', 2)",5.135443672179166
1686719038.9035385,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719038.90742,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719038.9142482,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719038.9192097,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719038.9256318,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719038.930328,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719038.935682,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719038.9453478,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719039.23765,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.247135,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.2512698,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.25505,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.2587671,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.2681472,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.2722247,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.276593,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.283771,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.2881887,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.2942789,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.3020864,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.3059921,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.309724,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719039.317802,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.3223598,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.32764,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.3312852,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719039.45639,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719039.4604168,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719039.4642835,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719039.4681954,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719039.4764602,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719039.4810977,"(2, 1, '00:00:00:00:00:03', 2)",232.67584818472469
1686719039.4881687,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719039.4924924,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719039.4960208,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719039.5012054,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719039.5086045,"(2, 2, '00:00:00:00:00:01', 2)",60.53773665180855
1686719039.5144322,"(2, 2, '00:00:00:00:00:01', 2)",6.885776333183325
1686719039.5194294,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719039.5250065,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719039.529663,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719039.5375593,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719039.544105,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719039.5508924,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719039.5547407,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719039.5619156,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719039.565759,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719040.0448725,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.9340634175588864
1686719040.049266,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.14202548817017582
1686719040.0533931,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.15119848041594453
1686719040.0605466,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.08722989254766032
1686719040.0633698,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719040.0687568,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.1158329584421332
1686719040.0713117,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719040.076769,"(4, 1, '00:00:00:00:00:03', 4294967291)",81.40412054537022
1686719040.0827553,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.10423951314322127
1686719040.0874834,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.0
1686719040.0943067,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.09145133289073692
1686719040.1001456,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.32707394351412145
1686719040.1071675,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.08886478663588213
1686719040.109857,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.23200475986171437
1686719040.1139898,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.15098913672551056
1686719040.1202419,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719040.1246994,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.13998960718870346
1686719040.1324306,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719040.1392334,"(4, 2, '00:00:00:00:00:03', 4294967291)",43.188981859099485
1686719040.1443102,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.12291000732600732
1686719040.1480396,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719040.1544356,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.09756013329854252
1686719042.84076,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719042.8450189,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719042.8489347,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719042.8549864,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719042.8589845,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719042.8643384,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686719042.8722012,"(3, 1, '00:00:00:00:00:03', 2)",132.59236974581773
1686719042.8794348,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719042.8833764,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719042.890584,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686719042.8964097,"(3, 1, '00:00:00:00:00:03', 2)",0.1071105257213014
1686719042.9018767,"(3, 1, '00:00:00:00:00:03', 2)",0.11414067579590056
1686719042.9086723,"(3, 2, '00:00:00:00:00:01', 2)",26.948620496431037
1686719042.9112797,"(3, 2, '00:00:00:00:00:01', 2)",21.643467751280177
1686719042.9155784,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719042.920661,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719042.928142,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719042.9320548,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719042.937136,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686719042.9433966,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719042.9510534,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719042.9566643,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719042.961577,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.0456502,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.048622,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.0563536,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.0608664,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.0664418,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.0727177,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.0768604,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.0845418,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.0883207,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.0953653,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.1012802,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.1076496,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.1139958,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.118886,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.1243937,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.1294363,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.1360662,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.1404202,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719043.148997,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.153528,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.1608808,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.1647506,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719043.310521,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719043.318003,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719043.3220513,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719043.3309944,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719043.3355536,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686719043.3395464,"(2, 1, '00:00:00:00:00:03', 2)",86.08079767093531
1686719043.3467195,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719043.3508694,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719043.360106,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686719043.3624988,"(2, 1, '00:00:00:00:00:03', 2)",0.2607857409326425
1686719043.367989,"(2, 1, '00:00:00:00:00:03', 2)",0.11365492860865034
1686719043.3725758,"(2, 2, '00:00:00:00:00:01', 2)",73.72463547464568
1686719043.3788843,"(2, 2, '00:00:00:00:00:01', 2)",8.945312295086923
1686719043.3804204,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719043.384409,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719043.3892293,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719043.3992267,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719043.4039545,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686719043.4100654,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.4160597,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.4207785,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.4311974,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.4356396,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.444203,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.448481,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686719043.4528716,"(2, 2, '00:00:00:00:00:03', 2)",0.14212575052945967
1686719044.490818,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.9664865937961595
1686719044.4981484,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.08512475430950368
1686719044.5022917,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.15060684175394176
1686719044.5086834,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.09762563676377337
1686719044.513569,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719044.5203702,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686719044.524555,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.1491138158614403
1686719044.5327349,"(4, 1, '00:00:00:00:00:03', 4294967291)",166.60933079238214
1686719044.536761,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.15498582909930717
1686719044.542673,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.5489707,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.5556395,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.09356997232848308
1686719044.5595295,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.5651586,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.5734935,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.07486614880288338
1686719044.577413,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.15919985985401458
1686719044.582438,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.6929144217335057
1686719044.5853968,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.21089812215954876
1686719044.5925584,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.08713115706771422
1686719044.6009085,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.07472934060474545
1686719044.6044512,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719044.6105545,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719044.6144805,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719044.624969,"(4, 2, '00:00:00:00:00:03', 4294967291)",152.82064333562428
1686719044.628116,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.19829121115236
1686719044.6320806,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.636988,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.6447432,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.08046131628135761
1686719044.648816,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.6540074,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.6600745,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719044.6639664,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.1499891,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.155775,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.166068,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.1713107,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.1816041,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.1859999,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.192547,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.1994681,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2071247,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2143,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2187862,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2253232,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2308884,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2374701,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2412949,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.252296,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.2572982,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.2643902,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.2701588,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.2780015,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.279265,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.2881718,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686719047.289547,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2906535,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.292164,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2946255,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.2974317,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.3083553,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.3108654,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686719047.3532557,"(4, 1, '00:00:00:00:00:01', 4294967291)",1.0532175839034206
1686719047.3629014,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.06469203588995724
1686719047.3677614,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.1283970612244898
1686719047.370661,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.21519862654168723
