Time,flowKey,Speed
1686696330.095069,"(2, 1, '00:00:00:00:00:03', 2)",545.5675250453564
1686696330.0988731,"(2, 2, '00:00:00:00:00:01', 2)",29.56903969348659
1686696330.1042397,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696330.1508412,"(3, 1, '00:00:00:00:00:03', 2)",436.642634565255
1686696330.156824,"(3, 2, '00:00:00:00:00:01', 2)",12.610325751633987
1686696330.1619015,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696330.1751568,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696330.1833549,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696330.1866407,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696330.1920025,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686696330.217335,"(4, 1, '00:00:00:00:00:03', 4294967291)",218.79051007669108
1686696330.2292614,"(4, 2, '00:00:00:00:00:03', 4294967291)",59.013686680766995
1686696330.2348,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696333.165087,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686696333.1685011,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686696333.174069,"(3, 1, '00:00:00:00:00:03', 2)",56.95221140087122
1686696333.1800263,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686696333.18724,"(3, 2, '00:00:00:00:00:01', 2)",98.28156178705638
1686696333.1898177,"(3, 2, '00:00:00:00:00:01', 2)",8.950331288198297
1686696333.1933832,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686696333.2016203,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696333.2054422,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696333.2088232,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696333.450281,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696333.4549778,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696333.4601178,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696333.4668877,"(2, 1, '00:00:00:00:00:03', 2)",553.6299116959826
1686696333.4692926,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686696333.4772658,"(2, 2, '00:00:00:00:00:01', 2)",38.39875048613377
1686696333.4807527,"(2, 2, '00:00:00:00:00:01', 2)",6.616819274393163
1686696333.4872248,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686696333.4918084,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696333.4976358,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696333.5036025,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696333.5742111,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696333.5772586,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696333.585594,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696333.5924525,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696333.594529,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696333.6011093,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696333.6037319,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696333.6055465,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696333.6091008,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686696333.6108205,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686696333.8379803,"(4, 1, '00:00:00:00:00:01', 4294967291)",1.3525817550387598
1686696333.8416355,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.17071591520448764
1686696333.846909,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.1183256790994168
1686696333.8525774,"(4, 1, '00:00:00:00:00:03', 4294967291)",265.1372966207967
1686696333.8611789,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.07254610128336614
1686696333.864882,"(4, 1, '00:00:00:00:00:03', 4294967291)",0.16850667628122587
1686696333.8689497,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.1757617681940702
1686696333.8752573,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.09892824674931963
1686696333.8789535,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.16882188582854932
1686696333.8864598,"(4, 2, '00:00:00:00:00:03', 4294967291)",235.63696292781609
1686696333.8926134,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.10140432762495157
1686696333.9002686,"(4, 2, '00:00:00:00:00:03', 4294967291)",0.08151381886134297
1686696336.9239638,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696336.929277,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696336.9339113,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696336.9413128,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686696336.9468973,"(2, 1, '00:00:00:00:00:03', 2)",185.08398832509846
1686696336.9529216,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686696336.956555,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686696336.9618134,"(2, 1, '00:00:00:00:00:03', 2)",0.0
1686696336.970114,"(2, 2, '00:00:00:00:00:01', 2)",68.2729379635733
1686696336.9737587,"(2, 2, '00:00:00:00:00:01', 2)",10.469983688101001
1686696336.9791,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686696336.9824088,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686696336.9894736,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686696336.9935274,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696337.003463,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696337.0061276,"(2, 2, '00:00:00:00:00:03', 2)",0.0
1686696337.0143607,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686696337.0166197,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686696337.0190828,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686696337.0215235,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686696337.0308099,"(3, 1, '00:00:00:00:00:03', 2)",195.9589004518575
1686696337.0353985,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686696337.0418622,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686696337.0471132,"(3, 1, '00:00:00:00:00:03', 2)",0.0
1686696337.049741,"(3, 2, '00:00:00:00:00:01', 2)",70.69483383206106
1686696337.0546827,"(3, 2, '00:00:00:00:00:01', 2)",7.722036022579244
1686696337.0573962,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686696337.065169,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686696337.0673196,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686696337.070704,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696337.0821104,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696337.0843117,"(3, 2, '00:00:00:00:00:03', 2)",0.0
1686696337.2064662,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2089672,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2148542,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2159455,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.217674,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2284336,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696337.2333117,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696337.235563,"(1, 2, '00:00:00:00:00:03', 4294967291)",0.0
1686696337.242771,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2460525,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.251448,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2555704,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2615488,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686696337.2684224,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686696337.2714741,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686696337.276714,"(1, 3, '00:00:00:00:00:03', 4294967291)",0.0
1686696337.4779694,"(4, 1, '00:00:00:00:00:01', 4294967291)",1.2804528845401173
1686696337.4816542,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.16934621132319638
