Time,flowKey,Speed
1686559238.1825547,"(3, 1, '00:00:00:00:00:02', 2)",1.6460245064633743
1686559238.1936498,"(3, 2, '00:00:00:00:00:01', 2)",0.29868252540165
1686559238.2045517,"(3, 2, '00:00:00:00:00:02', 2)",0.0
1686559238.223253,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559238.2313175,"(1, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559238.239881,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559238.2481332,"(1, 3, '00:00:00:00:00:02', 4294967291)",0.0
1686559238.3252027,"(2, 1, '00:00:00:00:00:02', 2)",2.4955054954773868
1686559238.3426027,"(2, 2, '00:00:00:00:00:01', 2)",0.0781976758938214
1686559238.3462172,"(2, 2, '00:00:00:00:00:02', 2)",0.0
1686559238.3727484,"(4, 1, '00:00:00:00:00:02', 4294967291)",3.5968350725136142
1686559238.3845487,"(4, 1, '00:00:00:00:00:02', 4294967291)",0.0
1686559238.3949263,"(4, 2, '00:00:00:00:00:02', 4294967291)",2.662146280865507
1686559238.3997598,"(4, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559241.5305593,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686559241.540932,"(3, 1, '00:00:00:00:00:02', 2)",1.0275131585896895
1686559241.5462263,"(3, 1, '00:00:00:00:00:02', 2)",0.0
1686559241.5571945,"(3, 2, '00:00:00:00:00:01', 2)",0.6838482475456692
1686559241.5641081,"(3, 2, '00:00:00:00:00:01', 2)",0.46979444761707706
1686559241.5736191,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686559241.5803776,"(3, 2, '00:00:00:00:00:02', 2)",0.0
1686559241.5856147,"(3, 2, '00:00:00:00:00:02', 2)",0.0
1686559241.812829,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.8178291,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.8263893,"(1, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559241.832717,"(1, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559241.8406897,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.847891,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.8552036,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.865551,"(1, 3, '00:00:00:00:00:02', 4294967291)",0.0
1686559241.8718855,"(1, 3, '00:00:00:00:00:02', 4294967291)",0.0
1686559241.9622126,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.16210874549396098
1686559241.9660206,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.9715936,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686559241.984795,"(4, 1, '00:00:00:00:00:02', 4294967291)",4.35946346785317
1686559241.990936,"(4, 1, '00:00:00:00:00:02', 4294967291)",0.10161298660558295
1686559242.003183,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559242.0067334,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559242.014116,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559242.0232193,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559242.028884,"(4, 2, '00:00:00:00:00:02', 4294967291)",2.0195597534783056
1686559242.0365567,"(4, 2, '00:00:00:00:00:02', 4294967291)",0.08132638418991983
1686559242.045977,"(4, 2, '00:00:00:00:00:02', 4294967291)",0.06623926138894513
1686559242.0688107,"(2, 1, '00:00:00:00:00:01', 2)",0.8123046852886405
1686559242.0742762,"(2, 1, '00:00:00:00:00:01', 2)",0.11417055034025476
1686559242.0875278,"(2, 1, '00:00:00:00:00:02', 2)",4.549448711682744
1686559242.0944538,"(2, 1, '00:00:00:00:00:02', 2)",0.0
1686559242.1022582,"(2, 2, '00:00:00:00:00:01', 2)",0.9934815444727582
1686559242.105846,"(2, 2, '00:00:00:00:00:01', 2)",1.2620819053694843
1686559242.112702,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686559242.1238146,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686559242.1337535,"(2, 2, '00:00:00:00:00:02', 2)",0.0
1686559242.1418457,"(2, 2, '00:00:00:00:00:02', 2)",0.0
1686559245.2140527,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.08015575450202131
1686559245.2199867,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.229395,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.13264974004713515
1686559245.237467,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.15460588333284106
1686559245.241827,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.2478683,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.2585669,"(4, 1, '00:00:00:00:00:02', 4294967291)",7.4815559349677425
1686559245.26547,"(4, 1, '00:00:00:00:00:02', 4294967291)",0.09039323395731161
1686559245.2701602,"(4, 1, '00:00:00:00:00:02', 4294967291)",0.13304420984139892
1686559245.282061,"(4, 2, '00:00:00:00:00:01', 4294967291)",1.248090460658083
1686559245.2855194,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.18043748335056878
1686559245.2887897,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.2922297,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.18140045023565288
1686559245.298361,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.306005,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.3147573,"(4, 2, '00:00:00:00:00:02', 4294967291)",4.02653184
1686559245.323548,"(4, 2, '00:00:00:00:00:02', 4294967291)",0.07098385441132597
1686559245.333472,"(4, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559245.356059,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686559245.3672156,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686559245.368611,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686559245.3704886,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686559245.374705,"(3, 1, '00:00:00:00:00:02', 2)",4.337793347368421
1686559245.3848786,"(3, 1, '00:00:00:00:00:02', 2)",0.0
1686559245.387724,"(3, 1, '00:00:00:00:00:02', 2)",0.0
1686559245.3960235,"(3, 2, '00:00:00:00:00:01', 2)",2.772953816074578
1686559245.4028413,"(3, 2, '00:00:00:00:00:01', 2)",0.8612726635893132
1686559245.4115217,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686559245.4175694,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686559245.4243367,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686559245.4306028,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686559245.4397771,"(3, 2, '00:00:00:00:00:02', 2)",0.0
1686559245.447484,"(3, 2, '00:00:00:00:00:02', 2)",0.0
1686559245.4558616,"(3, 2, '00:00:00:00:00:02', 2)",0.0
1686559245.5090275,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.5179443,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.5297544,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.531159,"(1, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.5336165,"(1, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559245.5407064,"(1, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559245.5459602,"(1, 2, '00:00:00:00:00:02', 4294967291)",0.0
1686559245.5561583,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.5650067,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.5717003,"(1, 3, '00:00:00:00:00:01', 4294967291)",0.0
1686559245.5770009,"(1, 3, '00:00:00:00:00:02', 4294967291)",0.0
