Time,flowKey,Speed
1686561120.7231624,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.746625,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.748008,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.7500303,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.753914,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.755261,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.7646751,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.7737186,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.7815022,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.7880104,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561120.7907228,"(3, 2, '00:00:00:00:00:01', 2)",10.258019870303656
1686561120.794421,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8012376,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8072076,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8176281,"(3, 2, '00:00:00:00:00:01', 2)",2.736129124579587
1686561120.8278267,"(3, 2, '00:00:00:00:00:01', 2)",3.2616263385075746
1686561120.8332036,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8427808,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8468661,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8519292,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.860354,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561120.8636076,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561121.464986,"(4, 1, '00:00:00:00:00:01', 4294967291)",5.924890787158144
1686561121.4704938,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.8627909011731094
1686561121.4740453,"(4, 1, '00:00:00:00:00:01', 4294967291)",1.3380325327604725
1686561121.4832106,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.5184780346496021
1686561121.4897401,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.7277661886296418
1686561121.4975727,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.504137,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.5136702,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.5216174,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.5299022,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.534961,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.5415978,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.551267,"(4, 2, '00:00:00:00:00:01', 4294967291)",5.466629897970378
1686561121.5579531,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.7107164672657252
1686561121.5642724,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.7519838750424448
1686561121.573761,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.5008124179104477
1686561121.5813398,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.6270080724801812
1686561121.5905511,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.593102,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.5977736,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.6051335,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.6125393,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.6192067,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561121.6210656,"(4, 2, '00:00:00:00:00:01', 4294967291)",0.0
1686561123.9209929,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9272625,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9398377,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9499264,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.953681,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9600513,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9662821,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9736648,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.981445,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9903603,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9933922,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561123.9991896,"(2, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.0086439,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.0158281,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.0236645,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.0304077,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.037561,"(2, 2, '00:00:00:00:00:01', 2)",3.985867934806519
1686561124.0434964,"(2, 2, '00:00:00:00:00:01', 2)",5.604311237437236
1686561124.0504062,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.057202,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.0657542,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.0709126,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.079417,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.0819354,"(2, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.7392783,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7439349,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7490735,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7621603,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7657912,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7768269,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7813704,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7870913,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.7936993,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.8052945,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.8084147,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.8150034,"(3, 1, '00:00:00:00:00:01', 2)",0.0
1686561124.8247607,"(3, 2, '00:00:00:00:00:01', 2)",3.726179212563096
1686561124.8365293,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.8410394,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.8474362,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.8533602,"(3, 2, '00:00:00:00:00:01', 2)",4.812975234354249
1686561124.864744,"(3, 2, '00:00:00:00:00:01', 2)",2.922054333382202
1686561124.866135,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.8758533,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.8811107,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.887243,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.893952,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561124.8999524,"(3, 2, '00:00:00:00:00:01', 2)",0.0
1686561125.5086884,"(4, 1, '00:00:00:00:00:01', 4294967291)",5.947876039391226
1686561125.5176282,"(4, 1, '00:00:00:00:00:01', 4294967291)",0.5315589024962663
